symbol,smiles,cxsmiles,monomer_type
X462,C[C@H]1C[C@@]1(N)C(=O)O,C[C@H]1C[C@@]1(N[*])C(O)=O |$;;;;;_R1;;;$|,Backbone
dPhe(2-Me),Cc1ccccc1C[C@@H](N)C=O,Cc1ccccc1C[C@@H](N[*])C([*])=O |$;;;;;;;;;;_R1;;_R2;$|,Backbone
X3013,N[C@@H](C=O)Cc1cccc(C(F)(F)F)c1,FC(F)(F)c1cccc(C[C@@H](N[*])C([*])=O)c1 |$;;;;;;;;;;;;_R1;;_R2;;$|,Backbone
X3022,N[C@@H](Cc1ccc(F)cc1)C(=O)OCc1cc(C(F)(F)F)cc(C(F)(F)F)c1,Fc1ccc(C[C@H](N[*])C(=O)OCc2cc(cc(c2)C(F)(F)F)C(F)(F)F)cc1 |$;;;;;;;;_R1;;;;;;;;;;;;;;;;;;;;$|,Backbone
Asp(OtBu),CC(C)(C)OC(=O)C[C@H](N)C=O,CC(C)(C)OC(=O)C[C@H](N[*])C([*])=O |$;;;;;;;;;;_R1;;_R2;$|,Backbone
X2858,CC(C)[C@@H](C=O)NC(=O)OCCCCCn1cnc2c(N(C)C)ncnc21,CC(C)[C@H](NC(=O)OCCCCCn1cnc2c(ncnc12)N(C)C)C([*])=O |$;;;;;;;;;;;;;;;;;;;;;;;;;;_R2;$|,Backbone
X2897,N[C@H](C=O)CCCCNC(=O)Nc1ccc(Cl)cc1,Clc1ccc(NC(=O)NCCCC[C@H](N[*])C([*])=O)cc1 |$;;;;;;;;;;;;;;;_R1;;_R2;;;$|,Backbone
X2892,CC(=O)N(C(=O)C=Cc1ccccc1)[C@H](C=O)Cc1ccccc1,"CC(=O)N([C@@H](Cc1ccccc1)C([*])=O)C(=O)C=Cc1ccccc1 |w:17.17,$;;;;;;;;;;;;;_R2;;;;;;;;;;;$|",Backbone
X2515,O=C1CNC[C@@H](Cc2ccccc2)N1,[*]N1C[C@@H](Cc2ccccc2)NC(=O)C1 |$_R1;;;;;;;;;;;;;;$|,Backbone
X2505,O=CCNC(c1ccccc1)c1ccccc1,[*]N(CC([*])=O)C(c1ccccc1)c1ccccc1 |$_R1;;;;_R2;;;;;;;;;;;;;;$|,Backbone
X2493,CC(C)N[C@H](C=O)CCCCN,CC(C)N([*])[C@@H](CCCCN)C([*])=O |$;;;;_R1;;;;;;;;_R2;$|,Backbone
X633,C[C@@H](OP(=O)(O)O)[C@H](N)C=O,C[C@@H](OP(O)(O)=O)[C@H](N[*])C([*])=O |$;;;;;;;;;_R1;;_R2;$|,Backbone
X1572,N=C(N)NCCC[C@H](N)C(=O)C=O,NC(=N)NCCC[C@H](N[*])C(=O)C=O |$;;;;;;;;;_R1;;;;$|,Backbone
X2244,N[C@@H](Cc1ccccc1)C(=O)c1nc2ccccc2[nH]1,[*]N[C@@H](Cc1ccccc1)C(=O)c1nc2ccccc2[nH]1 |$_R1;;;;;;;;;;;;;;;;;;;;$|,Backbone
X2274,N[C@H](C=O)P(=O)(O)O,OP(O)(=O)[C@H](N[*])C([*])=O |$;;;;;;_R1;;_R2;$|,Backbone
X2217,N[C@@H](C=O)[C@H](Oc1ccc(C=O)cc1)c1ccccc1,[*]N[C@H]([C@H](Oc1ccc(C=O)cc1)c1ccccc1)C([*])=O |$_R1;;;;;;;;;;;;;;;;;;;;_R2;$|,Backbone
X3,N[C@H](C=O)Cc1ccc(F)cc1,Fc1ccc(C[C@H](N[*])C([*])=O)cc1 |$;;;;;;;;_R1;;_R2;;;$|,Backbone
A,C[C@H](N)C=O,C[C@H](N[*])C([*])=O |$;;;_R1;;_R2;$|,Backbone
G,NCC=O,[*]NCC([*])=O |$_R1;;;;_R2;$|,Backbone
Q,NC(=O)CC[C@H](N)C=O,NC(=O)CC[C@H](N[*])C([*])=O |$;;;;;;;_R1;;_R2;$|,Backbone
X809,C[C@](N)(C=O)CO,C[C@](CO)(N[*])C([*])=O |$;;;;;_R1;;_R2;$|,Backbone
X881,O=C[C@@H]1C[C@H](n2cc(-c3cccc4ccccc34)nn2)CN1,[*]N1C[C@H](C[C@H]1C([*])=O)n1cc(nn1)-c1cccc2ccccc12 |$_R1;;;;;;;_R2;;;;;;;;;;;;;;;;$|,Backbone
X886,CC(=O)CC=C[C@H](N)C(=O)O,"CC(=O)CC=C[C@H](N[*])C(O)=O |w:4.3,$;;;;;;;;_R1;;;$|",Backbone
X955,N[C@H](CNCC=O)Cc1ccccc1,N[C@H](CNCC([*])=O)Cc1ccccc1 |$;;;;;;_R2;;;;;;;;$|,Backbone
X956,CC(=N)C=O,"CC(=N[*])C([*])=O |w:2.2,$;;;_R1;;_R2;$|",Backbone
X1217,N=C(N)NC[C@H]1C[C@@](N)(C(=O)O)C1,NC(=N)NC[C@H]1C[C@@](C1)(N[*])C(O)=O |$;;;;;;;;;;_R1;;;$|,Backbone
X1159,CC(C)[C@H](N)C(O)c1ncco1,CC(C)[C@H](N[*])C(O)c1ncco1 |$;;;;;_R1;;;;;;;$|,Backbone
X1029,CCC[C@H](C)[C@H](N)C=O,CCC[C@H](C)[C@H](N[*])C([*])=O |$;;;;;;;_R1;;_R2;$|,Backbone
X1161,C[C@@H](C=O)NS(=O)(=O)c1cccc2c(N(C)C)cccc12,C[C@H](NS(=O)(=O)c1cccc2c(cccc12)N(C)C)C([*])=O |$;;;;;;;;;;;;;;;;;;;;_R2;$|,Backbone
X1022,C=CCCC[C@H](N)C=O,[*]N[C@@H](CCCC=C)C([*])=O |$_R1;;;;;;;;;_R2;$|,Backbone
X1165,O=C[C@H]1Cc2cc(O)ccc2CN1,Oc1ccc2CN([*])[C@H](Cc2c1)C([*])=O |$;;;;;;;_R1;;;;;;_R2;$|,Backbone
X936,C[C@]1(C(=O)[C@@H](N)Cc2ccc(N)cc2)CO1,C[C@@]1(CO1)C(=O)[C@H](Cc1ccc(N)cc1)N[*] |$;;;;;;;;;;;;;;;;_R1$|,Backbone
X1762,CCCC[C@@H](C)[C@@H](O)[C@@H](C=O)NC,CCCC[C@@H](C)[C@@H](O)[C@H](N(C)[*])C([*])=O |$;;;;;;;;;;;_R1;;_R2;$|,Backbone
X1918,O=C[C@H]1COCN1,[*]N1COC[C@@H]1C([*])=O |$_R1;;;;;;;_R2;$|,Backbone
X2005,O=C[C@@H]1NCC[C@H]1c1ccc(O)cc1,Oc1ccc(cc1)[C@@H]1CCN[C@H]1C([*])=O |$;;;;;;;;;;;;;_R2;$|,Backbone
X2016,N[C@H](C=O)c1c[nH]c2ccccc12,[*]N[C@H](C([*])=O)c1c[nH]c2ccccc12 |$_R1;;;;_R2;;;;;;;;;;$|,Backbone
X1957,O=C[C@@H](CS)NC(=O)Nc1ccc(-c2ccccc2)cc1,[*]C(=O)[C@@H](CS[*])NC(=O)Nc1ccc(cc1)-c1ccccc1 |$_R2;;;;;;_R3;;;;;;;;;;;;;;;;$|,Backbone
X1965,C[C@@H](c1ccc2ccccc2c1)[C@@H](N)C=O,C[C@H]([C@@H](N[*])C([*])=O)c1ccc2ccccc2c1 |$;;;;_R1;;_R2;;;;;;;;;;;$|,Backbone
X1980,N[C@H](C=O)Cc1ccc(O)cc1I,Oc1ccc(C[C@H](N[*])C([*])=O)c(I)c1 |$;;;;;;;;_R1;;_R2;;;;$|,Backbone
Me_dalloT,CN[C@@H](C=O)[C@@H](C)O,C[C@@H](O)[C@@H](N(C)[*])C([*])=O |$;;;;;;_R1;;_R2;$|,Backbone
dPen,CC(C)(S)[C@@H](N)C=O,CC(C)(S[*])[C@@H](N[*])C([*])=O |$;;;;_R3;;;_R1;;_R2;$|,Backbone
X1952,Nc1ccc(C[C@H](N)C=O)cc1I,N[C@@H](Cc1ccc(N)c(I)c1)C([*])=O |$;;;;;;;;;;;;_R2;$|,Backbone
X2063,O=C[C@H]1NCC[C@H]1c1ccc(O)cc1,Oc1ccc(cc1)[C@@H]1CCN[C@@H]1C([*])=O |$;;;;;;;;;;;;;_R2;$|,Backbone
Me_dT,CN[C@@H](C=O)[C@H](C)O,C[C@H](O)[C@@H](N(C)[*])C([*])=O |$;;;;;;_R1;;_R2;$|,Backbone
X2066,CCCCOc1ccc(C[C@@H](N)C=O)cc1,CCCCOc1ccc(C[C@@H](N[*])C([*])=O)cc1 |$;;;;;;;;;;;;_R1;;_R2;;;$|,Backbone
X1830,C=CCN[C@@H](C=O)Cc1ccccc1,[*]N(CC=C)[C@H](Cc1ccccc1)C([*])=O |$_R1;;;;;;;;;;;;;;_R2;$|,Backbone
X1688,N[C@@H](C=O)CCOCCS,[*]N[C@H](CCOCCS[*])C([*])=O |$_R1;;;;;;;;;_R3;;_R2;$|,Backbone
X1904,CN[C@H](C=O)[C@H](O)[C@H](C)CCCC(=O)OC,COC(=O)CCC[C@@H](C)[C@@H](O)[C@H](N(C)[*])C([*])=O |$;;;;;;;;;;;;;;_R1;;_R2;$|,Backbone
X1831,CN[C@H](C=O)Cc1ccc(Br)cc1,CN([*])[C@@H](Cc1ccc(Br)cc1)C([*])=O |$;;_R1;;;;;;;;;;;_R2;$|,Backbone
X1929,CC(C)(C)OC(=O)COC[C@@H](N)C=O,CC(C)(C)OC(=O)COC[C@@H](N[*])C([*])=O |$;;;;;;;;;;;;_R1;;_R2;$|,Backbone
X1708,N[C@H](C=O)C1=CCC=CC1,"[*]N[C@H](C([*])=O)C1=CCC=CC1 |$_R1;;;;_R2;;;;;;;$,c:9,t:6|",Backbone
X1946,COC(=O)CCCC[C@H](N)C=O,COC(=O)CCCC[C@H](N[*])C([*])=O |$;;;;;;;;;;_R1;;_R2;$|,Backbone
X1869,N[C@@H](C=O)Cc1ccc(C(F)(F)OP(=O)(O)O)cc1,OP(O)(=O)OC(F)(F)c1ccc(C[C@@H](N[*])C([*])=O)cc1 |$;;;;;;;;;;;;;;;_R1;;_R2;;;$|,Backbone
X1891,CCN[C@H](C=O)C(C)C,CCN([*])[C@@H](C(C)C)C([*])=O |$;;;_R1;;;;;;_R2;$|,Backbone
X1676,N[C@@H](C=O)c1cccs1,[*]N[C@@H](C([*])=O)c1cccs1 |$_R1;;;;_R2;;;;;;$|,Backbone
X1822,CN[C@H](C=O)[C@H](O)C(C)=CCCC(=O)OC(C)C,"CC(C)OC(=O)CCC=C(C)[C@@H](O)[C@H](N(C)[*])C([*])=O |w:8.7,$;;;;;;;;;;;;;;;;_R1;;_R2;$|",Backbone
X1680,N#[N+][N-]CCOC[C@@H](N)C=O,[*]N[C@H](COCC[N-][N+]#N)C([*])=O |$_R1;;;;;;;;;;;_R2;$|,Backbone
X1874,COC(=O)CCCCCC[C@H](N)C=O,COC(=O)CCCCCC[C@H](N[*])C([*])=O |$;;;;;;;;;;;;_R1;;_R2;$|,Backbone
X1811,CN[C@@H](C=O)Cc1cn(CCOCCOCCNCCOCCOCCOCC(=O)OC)nn1,COC(=O)COCCOCCOCCNCCOCCOCCn1cc(C[C@@H](N(C)[*])C([*])=O)nn1 |$;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;_R1;;_R2;;;$|,Backbone
X1812,NC1(C=O)[C@H](c2ccccc2)[C@H]1c1ccccc1,[*]NC1([C@@H]([C@H]1c1ccccc1)c1ccccc1)C([*])=O |$_R1;;;;;;;;;;;;;;;;;;_R2;$|,Backbone
Lys(Boc),CC(C)(C)OC(=O)NCCCC[C@H](N)C=O,CC(C)(C)OC(=O)NCCCC[C@H](N[*])C([*])=O |$;;;;;;;;;;;;;;_R1;;_R2;$|,Backbone
X1859,CN[C@H](C=O)[C@H](O)[C@H](C)Cc1nc2ccc(C)cc2[nH]1,C[C@H](Cc1nc2ccc(C)cc2[nH]1)[C@@H](O)[C@H](N(C)[*])C([*])=O |$;;;;;;;;;;;;;;;;;;_R1;;_R2;$|,Backbone
X1791,CCN(CC)C[C@@H](N)C=O,CCN(CC)C[C@@H](N[*])C([*])=O |$;;;;;;;;_R1;;_R2;$|,Backbone
X1713,O=C[C@@H]1CCC=NN1,"[*]N1N=CCC[C@H]1C([*])=O |$_R1;;;;;;;;_R2;$,c:2|",Backbone
X1933,CN[C@@H](C=O)SCCN(C)C(C)C,CC(C)N(C)CCS[C@@H](N(C)[*])C([*])=O |$;;;;;;;;;;;_R1;;_R2;$|,Backbone
X57,CCc1cc(OC)ccc1-c1ccc(C[C@H](N)C=O)cc1,CCc1cc(OC)ccc1-c1ccc(C[C@H](N[*])C([*])=O)cc1 |$;;;;;;;;;;;;;;;;;_R1;;_R2;;;$|,Backbone
X58,CN(C)c1cccc2c(S(=O)(=O)NCC=O)cccc12,CN(C)c1cccc2c(cccc12)S(=O)(=O)NCC([*])=O |$;;;;;;;;;;;;;;;;;;;_R2;$|,Backbone
Cbz_S,O=C[C@H](CO)NC(=O)OCc1ccccc1,OC[C@H](NC(=O)OCc1ccccc1)C([*])=O |$;;;;;;;;;;;;;;;_R2;$|,Backbone
Dpr,NC[C@H](N)C=O,[*]N[C@@H](CN[*])C([*])=O |$_R1;;;;;_R3;;_R2;$|,Backbone
Cbz_A,C[C@@H](C=O)NC(=O)OCc1ccccc1,C[C@H](NC(=O)OCc1ccccc1)C([*])=O |$;;;;;;;;;;;;;;_R2;$|,Backbone
Tle,CC(C)(C)[C@H](N)C=O,CC(C)(C)[C@H](N[*])C([*])=O |$;;;;;;_R1;;_R2;$|,Backbone
meD,CN[C@H](C=O)CC=O,CN([*])[C@@H](CC([*])=O)C([*])=O |$;;_R1;;;;_R3;;;_R2;$|,Backbone
dI,CC[C@@H](C)[C@@H](N)C=O,CC[C@@H](C)[C@@H](N[*])C([*])=O |$;;;;;;_R1;;_R2;$|,Backbone
X121,NC1(C=O)CCCCCC1,[*]NC1(CCCCCC1)C([*])=O |$_R1;;;;;;;;;;_R2;$|,Backbone
dCha,N[C@@H](C=O)CC1CCCCC1,[*]N[C@H](CC1CCCCC1)C([*])=O |$_R1;;;;;;;;;;;_R2;$|,Backbone
Cbz_R,N=C(N)NCCC[C@@H](C=O)NC(=O)OCc1ccccc1,NC(=N)NCCC[C@H](NC(=O)OCc1ccccc1)C([*])=O |$;;;;;;;;;;;;;;;;;;;;_R2;$|,Backbone
X161,CC(C)[C@@H](C=O)NC(=O)N(C)C,CC(C)[C@H](NC(=O)N(C)C)C([*])=O |$;;;;;;;;;;;_R2;$|,Backbone
dL_OMe,COC(=O)[C@H](N)CC(C)C,COC(=O)[C@@H](CC(C)C)N[*] |$;;;;;;;;;;_R1$|,Backbone
X226,O=C[C@H](CCC(=O)O)NCCCc1c2ccccc2cc2ccccc12,OC(=O)CC[C@H](NCCCc1c2ccccc2cc2ccccc12)C([*])=O |$;;;;;;;;;;;;;;;;;;;;;;;;;_R2;$|,Backbone
meV,CN[C@H](C=O)C(C)C,CC(C)[C@H](N(C)[*])C([*])=O |$;;;;;;_R1;;_R2;$|,Backbone
X2725,N[C@@H](C=O)C(=O)Cc1ccccc1,[*]N[C@@H](C([*])=O)C(=O)Cc1ccccc1 |$_R1;;;;_R2;;;;;;;;;;$|,Backbone
X2789,CCN[C@@H](C=O)Cc1ccc(O)cc1,CCN([*])[C@H](Cc1ccc(O)cc1)C([*])=O |$;;;_R1;;;;;;;;;;;_R2;$|,Backbone
X2791,N[C@H](C=O)Cc1ccc(-c2cccc(-c3ccccc3)c2)cc1,[*]N[C@@H](Cc1ccc(cc1)-c1cccc(c1)-c1ccccc1)C([*])=O |$_R1;;;;;;;;;;;;;;;;;;;;;;;_R2;$|,Backbone
dmeD,CN[C@@H](C=O)CC=O,CN([*])[C@H](CC([*])=O)C([*])=O |$;;_R1;;;;_R3;;;_R2;$|,Backbone
X2320,N[C@@H](C=O)CCC1CCCCC1,[*]N[C@H](CCC1CCCCC1)C([*])=O |$_R1;;;;;;;;;;;;_R2;$|,Backbone
X2279,CCOC(=O)[C@H]1N[C@@H]1C=O,CCOC(=O)[C@@H]1[C@H](N1[*])C([*])=O |$;;;;;;;;_R1;;_R2;$|,Backbone
X2147,N[C@H](C=O)Cc1ccc(-c2cccc3ccccc23)cc1,[*]N[C@@H](Cc1ccc(cc1)-c1cccc2ccccc12)C([*])=O |$_R1;;;;;;;;;;;;;;;;;;;;;_R2;$|,Backbone
X2349,COC(=O)[C@@H](N)Cc1ccc(Oc2cc(C[C@H](N)C=O)ccc2O)cc1,COC(=O)[C@H](Cc1ccc(Oc2cc(C[C@H](N)C([*])=O)ccc2O)cc1)N[*] |$;;;;;;;;;;;;;;;;;;_R2;;;;;;;;;_R1$|,Backbone
X2840,CCCCCCC=CC(=O)N(C(C)=O)[C@H](C=O)Cc1ccc(F)cc1,"CCCCCCC=CC(=O)N([C@@H](Cc1ccc(F)cc1)C([*])=O)C(C)=O |w:6.5,$;;;;;;;;;;;;;;;;;;;;;_R2;;;;$|",Backbone
X2446,CN[C@@H](CC(=O)O)C(=O)COc1cc(C(F)(F)F)nn1-c1ccccc1,CN([*])[C@@H](CC(O)=O)C(=O)COc1cc(nn1-c1ccccc1)C(F)(F)F |$;;_R1;;;;;;;;;;;;;;;;;;;;;;;;$|,Backbone
X2673,COc1ccc(-c2cn([C@H]3CN[C@H](C=O)C3)nn2)cc1,COc1ccc(cc1)-c1cn(nn1)[C@@H]1C[C@H](N([*])C1)C([*])=O |$;;;;;;;;;;;;;;;;;_R1;;;_R2;$|,Backbone
X2845,CCCCCCCCCCCCNCCC[C@@H](N)C=O,CCCCCCCCCCCCNCCC[C@@H](N[*])C([*])=O |$;;;;;;;;;;;;;;;;;;_R1;;_R2;$|,Backbone
X2819,N[C@H](C=O)Cc1ccc(CS(N)(=O)=O)cc1,NS(=O)(=O)Cc1ccc(C[C@H](N[*])C([*])=O)cc1 |$;;;;;;;;;;;;_R1;;_R2;;;$|,Backbone
X2842,C[C@@H](C=O)NCc1ccc(C(=O)O)cc1,C[C@H](NCc1ccc(cc1)C(O)=O)C([*])=O |$;;;;;;;;;;;;;;_R2;$|,Backbone
X2808,COCn1cc(C[C@@H](N)C=O)c2ccccc21,COCn1cc(C[C@@H](N[*])C([*])=O)c2ccccc12 |$;;;;;;;;;_R1;;_R2;;;;;;;$|,Backbone
X2848,O=C[C@H](CSCc1ccccc1)NC(=O)OCc1ccccc1,[*]C(=O)[C@H](CSCc1ccccc1)NC(=O)OCc1ccccc1 |$_R2;;;;;;;;;;;;;;;;;;;;;;;$|,Backbone
X2843,N#[N+]c1ccc(C[C@@H](N)C=O)cc1,[*]N[C@H](Cc1ccc(cc1)[N+]#N)C([*])=O |$_R1;;;;;;;;;;;;;_R2;$|,Backbone
dAad,N[C@@H](C=O)CCCC=O,[*]N[C@H](CCCC([*])=O)C([*])=O |$_R1;;;;;;;_R3;;;_R2;$|,Backbone
X2829,CS(=O)(=O)CC[C@H](N)C(=O)C=CS(=O)(=O)c1ccccc1,"CS(=O)(=O)CC[C@H](N[*])C(=O)C=CS(=O)(=O)c1ccccc1 |w:11.10,$;;;;;;;;_R1;;;;;;;;;;;;;$|",Backbone
X2735,O=C[C@H](CC(=O)O)NS(=O)(=O)Cc1ccccc1,OC(=O)C[C@H](NS(=O)(=O)Cc1ccccc1)C([*])=O |$;;;;;;;;;;;;;;;;;_R2;$|,Backbone
X2776,CC(C)COC(=O)N[C@H](C=O)Cc1c[nH]c2ccccc12,CC(C)COC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C([*])=O |$;;;;;;;;;;;;;;;;;;;;_R2;$|,Backbone
X2768,CCCCC(=O)C(=O)[C@@H](N)C(C)C,CCCCC(=O)C(=O)[C@@H](N[*])C(C)C |$;;;;;;;;;;_R1;;;$|,Backbone
X2770,N[C@@]1(C=O)CCc2ccccc21,[*]N[C@]1(CCc2ccccc12)C([*])=O |$_R1;;;;;;;;;;;;_R2;$|,Backbone
Boc_L-alpha-t-butylglycine,CC(C)(C)OC(=O)N[C@H](C=O)C(C)(C)C,CC(C)(C)OC(=O)N[C@H](C([*])=O)C(C)(C)C |$;;;;;;;;;;_R2;;;;;$|,Backbone
X2101,O=C[C@@H]1C[C@@H](OC(=O)N2CCc3ccccc3C2)CN1,[*]N1C[C@@H](C[C@H]1C([*])=O)OC(=O)N1CCc2ccccc2C1 |$_R1;;;;;;;_R2;;;;;;;;;;;;;;$|,Backbone
X2107,CC(C)(C)OC(=O)N[C@H](C=O)CCCCCC=C[C@@H]1C[C@]1(N)C(=O)O,"CC(C)(C)OC(=O)N[C@@H](CCCCCC=C[C@@H]1C[C@]1(N[*])C(O)=O)C([*])=O |w:14.13,$;;;;;;;;;;;;;;;;;;;;_R1;;;;;_R2;$|",Backbone
X2110,COC(=O)[C@@H](N)Cc1cccc(OC(=O)C=Cc2ccccc2)c1,"COC(=O)[C@H](Cc1cccc(OC(=O)C=Cc2ccccc2)c1)N[*] |w:14.13,$;;;;;;;;;;;;;;;;;;;;;;;;_R1$|",Backbone
X2179,NCC[C@@H](C=O)NC(=O)Nc1cccc(-c2ccccc2)c1,NCC[C@H](NC(=O)Nc1cccc(c1)-c1ccccc1)C([*])=O |$;;;;;;;;;;;;;;;;;;;;;_R2;$|,Backbone
X2167,CC(C)[C@@H](C=O)NC[C@@H]1COCCCN[C@@H](C)C(=O)N1,CC(C)[C@H](NC[C@@H]1COCCCN([*])[C@@H](C)C(=O)N1)C([*])=O |$;;;;;;;;;;;;;_R1;;;;;;;_R2;$|,Backbone
X2002,N[C@H](C=O)c1cccc(C(F)(F)F)c1,FC(F)(F)c1cccc(c1)[C@H](N[*])C([*])=O |$;;;;;;;;;;;;_R1;;_R2;$|,Backbone
X1125,N[C@H](C=O)CCCCNCc1ccc(C(F)(F)F)cc1,FC(F)(F)c1ccc(CNCCCC[C@H](N[*])C([*])=O)cc1 |$;;;;;;;;;;;;;;;;_R1;;_R2;;;$|,Backbone
X1077,CC(C)[C@@H](C=O)NC(=O)Nc1ccc(F)cc1,CC(C)[C@H](NC(=O)Nc1ccc(F)cc1)C([*])=O |$;;;;;;;;;;;;;;;;_R2;$|,Backbone
X1282,N[C@@H](C=O)CCCN(N=C=S)N=C=S,[*]N[C@H](CCCN(N=C=S)N=C=S)C([*])=O |$_R1;;;;;;;;;;;;;;_R2;$|,Backbone
dPhe(3-Cl),N[C@@H](C=O)Cc1cccc(Cl)c1,Clc1cccc(C[C@@H](N[*])C([*])=O)c1 |$;;;;;;;;;_R1;;_R2;;$|,Backbone
X1493,N#Cc1ccc(C[C@H](N)C=O)cc1,[*]N[C@@H](Cc1ccc(cc1)C#N)C=O |$_R1;;;;;;;;;;;;;$|,Backbone
X1266,CN(C)C(=O)NCCCC[C@H](N)C=O,CN(C)C(=O)NCCCC[C@H](N[*])C([*])=O |$;;;;;;;;;;;;_R1;;_R2;$|,Backbone
X1500,N[C@H](C=O)Cc1ccc(O)cc1[N+](=O)[O-],Oc1ccc(C[C@H](N[*])C([*])=O)c(c1)N(=O)=O |$;;;;;;;;_R1;;_R2;;;;;;$|,Backbone
X1249,Cc1cccc(C)c1[C@H](C)[C@@H](N)C=O,C[C@H]([C@@H](N[*])C([*])=O)c1c(C)cccc1C |$;;;;_R1;;_R2;;;;;;;;;$|,Backbone
X1478,NCCCCCCCCN[C@H](C=O)Cc1ccc(O)cc1,NCCCCCCCCN[C@@H](Cc1ccc(O)cc1)C([*])=O |$;;;;;;;;;;;;;;;;;;;;_R2;$|,Backbone
X1371,O=CCn1c(=O)[nH]c2ccccc2c1=O,[*]C(=O)Cn1c(=O)[nH]c2ccccc2c1=O |$_R2;;;;;;;;;;;;;;;$|,Backbone
EtCO_dA,CCOC(=O)N[C@H](C)C=O,CCOC(=O)N[C@H](C)C([*])=O |$;;;;;;;;;_R2;$|,Backbone
X1502,Cc1cccc(-c2cn([C@@H]3CN[C@H](C=O)C3)nn2)c1,Cc1cccc(c1)-c1cn(nn1)[C@H]1C[C@H](N([*])C1)C([*])=O |$;;;;;;;;;;;;;;;;_R1;;;_R2;$|,Backbone
X1503,CC(=O)N(CCCC[C@@H](N)C=O)C(C)=O,CC(=O)N(CCCC[C@@H](N[*])C([*])=O)C(C)=O |$;;;;;;;;;;_R1;;_R2;;;;$|,Backbone
X1464,CC(=O)OC[C@H](N)C=O,CC(=O)OC[C@H](N[*])C([*])=O |$;;;;;;;_R1;;_R2;$|,Backbone
X1012,Cc1cc(C)c(CNCCCC[C@H](N)C=O)c(C)c1,Cc1cc(C)c(CNCCCC[C@H](N[*])C([*])=O)c(C)c1 |$;;;;;;;;;;;;;;_R1;;_R2;;;;$|,Backbone
X1189,N[C@@H](C=O)CCCCN(N=C=S)N=C=S,[*]N[C@H](CCCCN(N=C=S)N=C=S)C([*])=O |$_R1;;;;;;;;;;;;;;;_R2;$|,Backbone
X174,CCN=C(NCCCC[C@@H](N)C=O)NCCCN(C)C,"CCN=C(NCCCC[C@@H](N[*])C([*])=O)NCCCN(C)C |w:2.1,$;;;;;;;;;;;_R1;;_R2;;;;;;;;$|",Backbone
X237,N#[N+][N-][C@H](C=O)Cc1ccccc1,[*]C(=O)[C@H](Cc1ccccc1)[N-][N+]#N |$_R2;;;;;;;;;;;;;$|,Backbone
EtCO_F,CCOC(=O)N[C@H](C=O)Cc1ccccc1,CCOC(=O)N[C@@H](Cc1ccccc1)C([*])=O |$;;;;;;;;;;;;;;;_R2;$|,Backbone
X347,N[C@H](C=O)Cc1ccc(O)c([N+](=O)[O-])c1,Oc1ccc(C[C@H](N[*])C([*])=O)cc1N(=O)=O |$;;;;;;;;_R1;;_R2;;;;;;$|,Backbone
X408,C[C@@](N)(C=O)CCCNC(=N)N,C[C@@](CCCNC(N)=N)(N[*])C=O |$;;;;;;;;;;_R1;;$|,Backbone
EtCO_dCha,CCOC(=O)N[C@@H](C=O)CC1CCCCC1,CCOC(=O)N[C@H](CC1CCCCC1)C([*])=O |$;;;;;;;;;;;;;;;_R2;$|,Backbone
X201,N[C@H](C=O)Cc1ccc(OC(F)(C(=O)O)C(=O)O)cc1,OC(=O)C(F)(Oc1ccc(C[C@H](N[*])C([*])=O)cc1)C(O)=O |$;;;;;;;;;;;;;_R1;;_R2;;;;;;$|,Backbone
X434,CC[C@@H](C)[C@H](N)C=O,CC[C@@H](C)[C@H](N[*])C=O |$;;;;;;_R1;;$|,Backbone
X683,N[C@H](C=O)Cc1ccc(OP(=O)(O)O)cn1,OP(O)(=O)Oc1ccc(C[C@H](N[*])C([*])=O)nc1 |$;;;;;;;;;;;;_R1;;_R2;;;$|,Backbone
Boc_P,CC(C)(C)OC(=O)N1CCC[C@H]1C=O,CC(C)(C)OC(=O)N1CCC[C@H]1C([*])=O |$;;;;;;;;;;;;;_R2;$|,Backbone
X370,CCC[C@H](N)C=O,CCC[C@H](N[*])C=O |$;;;;;_R1;;$|,Backbone
X382,C[C@@](N)(C=O)CCCNC(=N)N,C[C@](N)(CCCNC(N)=N)C([*])=O |$;;;;;;;;;;;_R2;$|,Backbone
X1594,O=CCNC(=S)Nc1ccc2c(c1)C(=O)OC21c2ccc(O)cc2Oc2cc(O)ccc21,Oc1ccc2c(Oc3cc(O)ccc3C22OC(=O)c3cc(NC(=S)NCC([*])=O)ccc23)c1 |$;;;;;;;;;;;;;;;;;;;;;;;;;;;_R2;;;;;$|,Backbone
X418,CCC[C@@H]1C[C@]1(N)C(=O)O,CCC[C@@H]1C[C@]1(N[*])C(O)=O |$;;;;;;;_R1;;;$|,Backbone
X500,NCCCCCCN[C@H](C=O)CCCCN,NCCCCCCN[C@@H](CCCCN)C([*])=O |$;;;;;;;;;;;;;;;_R2;$|,Backbone
X1530,Cc1cccc(C)c1[C@H](C)[C@H](N)C=O,C[C@H]([C@H](N[*])C([*])=O)c1c(C)cccc1C |$;;;;_R1;;_R2;;;;;;;;;$|,Backbone
X903,O=C[C@@H]1C[C@@H](F)CN1,F[C@@H]1C[C@H](N([*])C1)C([*])=O |$;;;;;_R1;;;_R2;$|,Backbone
