symbol,smiles,cxsmiles,monomer_type
X1731,CN(H)[C@H](SCCN(C)C(C)(C)C)C(H)=O,CN([*])[C@H](SCCN(C)C(C)(C)C)C([*])=O |$;;_R1;;;;;;;;;;;;_R2;$|,Backbone
X1858,C[C@H](Cc1nc2ccc(cc2[nH]1)C(O)=O)[C@@H](O)[C@H](N(C)H)C(H)=O,C[C@H](Cc1nc2ccc(cc2[nH]1)C(O)=O)[C@@H](O)[C@H](N(C)[*])C([*])=O |$;;;;;;;;;;;;;;;;;;;;_R1;;_R2;$|,Backbone
dIva,CC[C@@](C)(NH)C(H)=O,CC[C@@](C)(N[*])C([*])=O |$;;;;;_R1;;_R2;$|,Backbone
Lys(BrAc)2,BrCC(=O)N(CCCC[C@@H](NH)C(H)=O)C(=O)CBr,BrCC(=O)N(CCCC[C@@H](N[*])C([*])=O)C(=O)CBr |$;;;;;;;;;;;_R1;;_R2;;;;;$|,Backbone
X67,HN[C@@H](CCCNC(=N)NN(=O)=O)C(H)=O,[*]N[C@@H](CCCNC(=N)NN(=O)=O)C([*])=O |$_R1;;;;;;;;;;;;;;_R2;$|,Backbone
X303,Cc1c(O)ccc(C[C@@H](NH)C(H)=O)c1C,Cc1c(O)ccc(C[C@@H](N[*])C([*])=O)c1C |$;;;;;;;;;;_R1;;_R2;;;$|,Backbone
Hse,OCC[C@H](NH)C(H)=O,OCC[C@H](N[*])C([*])=O |$;;;;;_R1;;_R2;$|,Backbone
X98,CS(=O)(=O)CC[C@H](NH)C=O,CS(=O)(=O)CC[C@H](N[*])C=O |$;;;;;;;;_R1;;$|,Backbone
X101,HNC1(Cc2ccccc2C1)C(H)=O,[*]NC1(Cc2ccccc2C1)C([*])=O |$_R1;;;;;;;;;;;;_R2;$|,Backbone
X97,COCCN(H)CC(H)=O,COCCN([*])CC([*])=O |$;;;;;_R1;;;_R2;$|,Backbone
L_MeCl,CC(C)C[C@H](NH)C(=O)CCl,CC(C)C[C@H](N[*])C(=O)CCl |$;;;;;;_R1;;;;$|,Backbone
X151,CCCCN[C@@H](CCC(O)=O)C(H)=O,CCCCN[C@@H](CCC(O)=O)C([*])=O |$;;;;;;;;;;;;_R2;$|,Backbone
X153,HN(CC(H)=O)C1CCCCC1,[*]N(CC([*])=O)C1CCCCC1 |$_R1;;;;_R2;;;;;;;$|,Backbone
X102,NCCCCC[C@H]([N-][N+]#N)C(H)=O,NCCCCC[C@H]([N-][N+]#N)C([*])=O |$;;;;;;;;;;;_R2;$|,Backbone
Hph,HN[C@@H](CCc1ccccc1)C(H)=O,[*]N[C@@H](CCc1ccccc1)C([*])=O |$_R1;;;;;;;;;;;;_R2;$|,Backbone
Spg,HNC1(CCCC1)C(H)=O,[*]NC1(CCCC1)C([*])=O |$_R1;;;;;;;;_R2;$|,Backbone
X1777,ClC(Cl)C[C@H](NH)C(H)=O,ClC(Cl)C[C@H](N[*])C([*])=O |$;;;;;;_R1;;_R2;$|,Backbone
X2785,CC(C)(C)OC(=O)N[C@@H](C(H)=O)c1cccc2ccccc12,CC(C)(C)OC(=O)N[C@@H](C([*])=O)c1cccc2ccccc12 |$;;;;;;;;;;_R2;;;;;;;;;;;$|,Backbone
X2120,OC(=O)[C@@H]1[C@H](N1H)C(O)=O,OC(=O)[C@@H]1[C@H](N1[*])C(O)=O |$;;;;;;_R1;;;$|,Backbone
X2681,CC(C)[C@H](NH)C(=O)c1noc(Cc2cccc(C)c2)n1,CC(C)[C@H](N[*])C(=O)c1noc(Cc2cccc(C)c2)n1 |$;;;;;_R1;;;;;;;;;;;;;;;$|,Backbone
X2816,HN[C@H](Cc1ncc[nH]1)C(H)=O,[*]N[C@H](Cc1ncc[nH]1)C([*])=O |$_R1;;;;;;;;;;_R2;$|,Backbone
X2210,OC(=O)Cn1ccc(=O)n(CC(H)=O)c1=O,OC(=O)Cn1ccc(=O)n(CC([*])=O)c1=O |$;;;;;;;;;;;;_R2;;;$|,Backbone
am,NH,N[*] |$;_R1$|,Backbone
X2100,HN1C[C@@H](C[C@H]1C(H)=O)OC(=O)N1CCCCC1,[*]N1C[C@@H](C[C@H]1C([*])=O)OC(=O)N1CCCCC1 |$_R1;;;;;;;_R2;;;;;;;;;;$|,Backbone
X2154,OC(=O)[C@@H]1Cc2ccccc2CN1[C@H](NH)C(H)=O,OC(=O)[C@@H]1Cc2ccccc2CN1[C@H](N[*])C([*])=O |$;;;;;;;;;;;;;;;_R1;;_R2;$|,Backbone
X2141,C[C@H](N[C@@H](Cc1cnc[nH]1)C(O)=O)C(H)=O,C[C@H](N[C@@H](Cc1cnc[nH]1)C(O)=O)C([*])=O |$;;;;;;;;;;;;;;_R2;$|,Backbone
X2131,CCCCCCCCCCN[C@@H](CCCNC(N)=N)C(H)=O,CCCCCCCCCCN[C@@H](CCCNC(N)=N)C([*])=O |$;;;;;;;;;;;;;;;;;;;;_R2;$|,Backbone
X2139,HN(CCCCC#N)CC(H)=O,[*]N(CCCCC#N)CC([*])=O |$_R1;;;;;;;;;;_R2;$|,Backbone
X2152,COc1cccc2nc(cc(O[C@@H]3C[C@H](N(H)C3)C(H)=O)c12)-c1ccccc1,COc1cccc2nc(cc(O[C@@H]3C[C@H](N([*])C3)C([*])=O)c12)-c1ccccc1 |$;;;;;;;;;;;;;;;;_R1;;;_R2;;;;;;;;$|,Backbone
X1843,CCCn1cc([C@H](NH)C(H)=O)c(=O)c2ccccc12,CCCn1cc([C@H](N[*])C([*])=O)c(=O)c2ccccc12 |$;;;;;;;;_R1;;_R2;;;;;;;;;$|,Backbone
X1058,FC(F)(F)S(=O)(=O)NCCCC[C@H](NH)C(H)=O,FC(F)(F)S(=O)(=O)NCCCC[C@H](N[*])C([*])=O |$;;;;;;;;;;;;;;_R1;;_R2;$|,Backbone
X1358,CC(C)[C@@H](NC(N)=N)C(H)=O,CC(C)[C@@H](NC(N)=N)C([*])=O |$;;;;;;;;;_R2;$|,Backbone
X1363,HN1[C@@H](Cc2ccccc12)C(H)=O,[*]N1[C@@H](Cc2ccccc12)C([*])=O |$_R1;;;;;;;;;;;_R2;$|,Backbone
G_Me,CC(=O)CNH,CC(=O)CN[*] |$;;;;;_R1$|,Backbone
X1291,OCCN(H)CC(H)=O,OCCN([*])CC([*])=O |$;;;;_R1;;;_R2;$|,Backbone
X1498,HN[C@@H](CC#N)C(H)=O,[*]N[C@@H](CC#N)C([*])=O |$_R1;;;;;;;_R2;$|,Backbone
X1460,SC[C@H](NH)C=O,SC[C@H](N[*])C=O |$;;;;_R1;;$|,Backbone
X1483,COC(=O)[C@H](Cc1ccc(OC(C)=O)cc1)NH,COC(=O)[C@H](Cc1ccc(OC(C)=O)cc1)N[*] |$;;;;;;;;;;;;;;;;;_R1$|,Backbone
X1310,OC(=O)CC[C@H]([N-][N+]#N)C(H)=O,OC(=O)CC[C@H]([N-][N+]#N)C([*])=O |$;;;;;;;;;;_R2;$|,Backbone
X1313,HN[C@@H](CC(=O)OCc1ccccc1N(=O)=O)C(H)=O,[*]N[C@@H](CC(=O)OCc1ccccc1N(=O)=O)C([*])=O |$_R1;;;;;;;;;;;;;;;;;;_R2;$|,Backbone
X1410,NC(N)=[NH+]CCC[C@@H](NH)C(H)=O,NC(N)=[NH+]CCC[C@@H](N[*])C([*])=O |$;;;;;;;;;_R1;;_R2;$|,Backbone
X1226,CCN(CC)C(=N)NCCCC[C@H](NH)C(H)=O,CCN(CC)C(=N)NCCCC[C@H](N[*])C([*])=O |$;;;;;;;;;;;;;;_R1;;_R2;$|,Backbone
X1455,NC(=N)NCCC[C@H](NC(=O)OCC1c2ccccc2-c2ccccc12)C(H)=O,NC(=N)NCCC[C@H](NC(=O)OCC1c2ccccc2-c2ccccc12)C([*])=O |$;;;;;;;;;;;;;;;;;;;;;;;;;;;_R2;$|,Backbone
X1302,OC(=O)COC(=O)CNH,OC(=O)COC(=O)CN[*] |$;;;;;;;;;_R1$|,Backbone
X1231,C[C@@H]1[C@@H](N(H)Cc2ccccc12)C(H)=O,C[C@@H]1[C@@H](N([*])Cc2ccccc12)C([*])=O |$;;;;_R1;;;;;;;;;_R2;$|,Backbone
X1006,HN[C@@H](CCCCNC1CCCCC1)C(H)=O,[*]N[C@@H](CCCCNC1CCCCC1)C([*])=O |$_R1;;;;;;;;;;;;;;;_R2;$|,Backbone
X1079,HC(=O)[C@@H](Cc1cnc[nH]1)NC(=O)OCc1ccccc1,[*]C(=O)[C@@H](Cc1cnc[nH]1)NC(=O)OCc1ccccc1 |$_R2;;;;;;;;;;;;;;;;;;;;$|,Backbone
X998,OS(=O)(=O)c1ccc(C[C@H](NH)C(H)=O)cc1,OS(=O)(=O)c1ccc(C[C@H](N[*])C([*])=O)cc1 |$;;;;;;;;;;;_R1;;_R2;;;$|,Backbone
X1127,COc1ccc(C[C@@H](NH)C(H)=O)cc1,COc1ccc(C[C@@H](N[*])C([*])=O)cc1 |$;;;;;;;;;_R1;;_R2;;;$|,Backbone
X232,HN1Cc2[nH]c3ccccc3c2C[C@H]1C(H)=O,[*]N1Cc2[nH]c3ccccc3c2C[C@H]1C([*])=O |$_R1;;;;;;;;;;;;;;;_R2;$|,Backbone
X179,HN[C@@H](CCc1ncc[nH]1)C(H)=O,[*]N[C@@H](CCc1ncc[nH]1)C([*])=O |$_R1;;;;;;;;;;;_R2;$|,Backbone
X186,CN(C)C(=NC[C@H](NH)C(H)=O)N(C)C,CN(C)C(=NC[C@H](N[*])C([*])=O)N(C)C |$;;;;;;;;_R1;;_R2;;;;$|,Backbone
X392,NC(=N)NCCC[C@H](NH)C(=O)c1nccs1,NC(=N)NCCC[C@H](N[*])C(=O)c1nccs1 |$;;;;;;;;;_R1;;;;;;;$|,Backbone
Boc_dPhg,CC(C)(C)OC(=O)N[C@@H](C(H)=O)c1ccccc1,CC(C)(C)OC(=O)N[C@@H](C([*])=O)c1ccccc1 |$;;;;;;;;;;_R2;;;;;;;$|,Backbone
X327,HN1C[C@@H](C[C@H]1C(H)=O)OCc1ccccc1,[*]N1C[C@@H](C[C@H]1C([*])=O)OCc1ccccc1 |$_R1;;;;;;;_R2;;;;;;;;;$|,Backbone
X264,COC(=O)[C@H](COC(=O)c1ccccc1)NH,COC(=O)[C@H](COC(=O)c1ccccc1)N[*] |$;;;;;;;;;;;;;;;;_R1$|,Backbone
X278,CC(C)C[C@@H]1N(H)CNC1=O,CC(C)C[C@@H]1N([*])CNC1=O |$;;;;;;_R1;;;;$|,Backbone
X632,CC(C)(NH)C(=O)C(F)(F)C(F)(F)F,CC(C)(N[*])C(=O)C(F)(F)C(F)(F)F |$;;;;_R1;;;;;;;;;$|,Backbone
X396,HN1CCc2ccccc2[C@H]1C(H)=O,[*]N1CCc2ccccc2[C@H]1C([*])=O |$_R1;;;;;;;;;;;;_R2;$|,Backbone
X341,HN[C@@H](Cc1cccc(c1)C#N)C(H)=O,[*]N[C@@H](Cc1cccc(c1)C#N)C([*])=O |$_R1;;;;;;;;;;;;;_R2;$|,Backbone
dSer(tBu),CC(C)(C)OC[C@@H](NH)C(H)=O,CC(C)(C)OC[C@@H](N[*])C([*])=O |$;;;;;;;;_R1;;_R2;$|,Backbone
X510,C[C@@H](OC(C)(C)C)[C@H](NH)C(H)=O,C[C@@H](OC(C)(C)C)[C@H](N[*])C([*])=O |$;;;;;;;;;_R1;;_R2;$|,Backbone
X503,CSCCC[C@H](NH)C(H)=O,CSCCC[C@H](N[*])C([*])=O |$;;;;;;;_R1;;_R2;$|,Backbone
X406,NCCCC[C@H](NH)C(=O)c1nccs1,NCCCC[C@H](N[*])C(=O)c1nccs1 |$;;;;;;;_R1;;;;;;;$|,Backbone
Me_meL,CC(C)C[C@H](N(C)C)C(H)=O,CC(C)C[C@H](N(C)C)C([*])=O |$;;;;;;;;;_R2;$|,Backbone
X312,Sc1ccc(C[C@H](NH)C(H)=O)cc1,Sc1ccc(C[C@H](N[*])C([*])=O)cc1 |$;;;;;;;;_R1;;_R2;;;$|,Backbone
X375,CCc1cccc(C)c1C[C@H](NH)C(H)=O,CCc1cccc(C)c1C[C@H](N[*])C([*])=O |$;;;;;;;;;;;;_R1;;_R2;$|,Backbone
X384,Cc1c(C)c(C)c(C[C@H](NH)C(H)=O)c(C)c1C,Cc1c(C)c(C)c(C[C@H](N[*])C([*])=O)c(C)c1C |$;;;;;;;;;;_R1;;_R2;;;;;$|,Backbone
X1597,C[N+](C)(C)[C@@H](Cc1ccccc1)C(H)=O,C[N+](C)(C)[C@@H](Cc1ccccc1)C([*])=O |$;;;;;;;;;;;;;_R2;$|,Backbone
X671,HN[C@H](C(H)=O)c1cccs1,[*]N[C@H](C([*])=O)c1cccs1 |$_R1;;;;_R2;;;;;;$|,Backbone
X775,C[C@H](OC(=O)[C@@H]1CCCN1H)C(O)=O,C[C@H](OC(=O)[C@@H]1CCCN1[*])C(O)=O |$;;;;;;;;;;_R1;;;$|,Backbone
V_OMe,COC(=O)[C@@H](NH)C(C)C,COC(=O)[C@@H](N[*])C(C)C |$;;;;;;_R1;;;$|,Backbone
X914,N[C@@H]1C[C@@H]1CC[C@H](NH)C(H)=O,N[C@@H]1C[C@@H]1CC[C@H](N[*])C([*])=O |$;;;;;;;;_R1;;_R2;$|,Backbone
X1925,CO[C@@H](N(C)H)C(H)=O,CO[C@@H](N(C)[*])C([*])=O |$;;;;;_R1;;_R2;$|,Backbone
X1555,CO[C@H]1C[C@H](N(H)C1)C(H)=O,CO[C@H]1C[C@H](N([*])C1)C([*])=O |$;;;;;;_R1;;;_R2;$|,Backbone
X534,COc1ccc(cc1)C(=O)CC[C@H](NH)C(H)=O,COc1ccc(cc1)C(=O)CC[C@H](N[*])C([*])=O |$;;;;;;;;;;;;;;_R1;;_R2;$|,Backbone
X2572,COc1cc2CC[C@H](N(C(C)=O)C(=O)[C@@H](CS)NH)c3cc(=O)c(OC)ccc3-c2c(OC)c1OC,COc1cc2CC[C@H](N(C(C)=O)C(=O)[C@@H](CS)N[*])c3cc(=O)c(OC)ccc3-c2c(OC)c1OC |$;;;;;;;;;;;;;;;;;;_R1;;;;;;;;;;;;;;;;;$|,Backbone
X2573,NC[C@H](NC(O)=O)C(H)=O,NC[C@H](NC(O)=O)C([*])=O |$;;;;;;;;_R2;$|,Backbone
X2614,Clc1ccc(C[C@H](Nc2ccco2)C(H)=O)cc1,Clc1ccc(C[C@H](Nc2ccco2)C([*])=O)cc1 |$;;;;;;;;;;;;;;_R2;;;$|,Backbone
X2615,CCOC(=O)[C@H]1[C@@H](N1H)C(=O)OCC,CCOC(=O)[C@H]1[C@@H](N1[*])C(=O)OCC |$;;;;;;;;_R1;;;;;$|,Backbone
X2745,HN1CCS[C@@H]1C(H)=O,[*]N1CCS[C@@H]1C([*])=O |$_R1;;;;;;;_R2;$|,Backbone
X2692,C[C@@](CCCC(O)=O)(NC(=O)OCC1c2ccccc2-c2ccccc12)C(H)=O,C[C@@](CCCC(O)=O)(NC(=O)OCC1c2ccccc2-c2ccccc12)C([*])=O |$;;;;;;;;;;;;;;;;;;;;;;;;;;;_R2;$|,Backbone
X2683,OC(=O)C[C@H](NH)C(=O)OCCc1ccc(F)cc1,OC(=O)C[C@H](N[*])C(=O)OCCc1ccc(F)cc1 |$;;;;;;_R1;;;;;;;;;;;;$|,Backbone
X2622,Cc1cc(O)cc(C)c1C[C@H](NC(N)=N)C(H)=O,Cc1cc(O)cc(C)c1C[C@H](NC(N)=N)C([*])=O |$;;;;;;;;;;;;;;;;_R2;$|,Backbone
X2695,CC(C)OC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(H)=O,CC(C)OC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C([*])=O |$;;;;;;;;;;;;;;;;;;;_R2;$|,Backbone
X2734,HN[C@@H](Cc1ccc2ccccc2c1)C=O,[*]N[C@@H](Cc1ccc2ccccc2c1)C=O |$_R1;;;;;;;;;;;;;;;$|,Backbone
X2626,NCC[C@H](NS(=O)(=O)c1cccc(c1)-c1ccccc1)C(H)=O,NCC[C@H](NS(=O)(=O)c1cccc(c1)-c1ccccc1)C([*])=O |$;;;;;;;;;;;;;;;;;;;;;_R2;$|,Backbone
I_OBzl,CC[C@H](C)[C@H](NH)C(=O)OCc1ccccc1,CC[C@H](C)[C@H](N[*])C(=O)OCc1ccccc1 |$;;;;;;_R1;;;;;;;;;;$|,Backbone
X2539,OC(=O)C[C@@H]1N(H)C[C@H](Cc2ccccc2)NC1=O,OC(=O)C[C@@H]1N([*])C[C@H](Cc2ccccc2)NC1=O |$;;;;;;_R1;;;;;;;;;;;;$|,Backbone
X2522,Cc1cn(CC(H)=O)c(=O)n(CC(O)=O)c1=O,Cc1cn(CC([*])=O)c(=O)n(CC(O)=O)c1=O |$;;;;;;_R2;;;;;;;;;;$|,Backbone
X2558,FC(F)C[C@H](NH)C(=O)c1nc2ccccc2o1,FC(F)C[C@H](N[*])C(=O)c1nc2ccccc2o1 |$;;;;;;_R1;;;;;;;;;;;$|,Backbone
X2292,COCCOCOc1ccc(Cl)cc1CN[C@@H](C(C)C)C(H)=O,COCCOCOc1ccc(Cl)cc1CN[C@@H](C(C)C)C([*])=O |$;;;;;;;;;;;;;;;;;;;;;_R2;$|,Backbone
X2293,COc1ccc(O)c(CN[C@@H](C(C)C)C(H)=O)c1,COc1ccc(O)c(CN[C@@H](C(C)C)C([*])=O)c1 |$;;;;;;;;;;;;;;;_R2;;$|,Backbone
X2296,HC(=O)[C@@H](CCc1ccccc1)NC(=O)OCc1ccccc1,[*]C(=O)[C@@H](CCc1ccccc1)NC(=O)OCc1ccccc1 |$_R2;;;;;;;;;;;;;;;;;;;;;;$|,Backbone
X2353,C[C@H](NCC(=O)OC(C)(C)C)C(H)=O,C[C@H](NCC(=O)OC(C)(C)C)C([*])=O |$;;;;;;;;;;;;_R2;$|,Backbone
X2373,NCCCC[C@H](Nc1cccnc1)C(H)=O,NCCCC[C@H](Nc1cccnc1)C([*])=O |$;;;;;;;;;;;;;;_R2;$|,Backbone
X2405,OC(=O)CN1C(=O)C[C@H](NC1=O)C(H)=O,OC(=O)CN1C(=O)C[C@H](NC1=O)C([*])=O |$;;;;;;;;;;;;;_R2;$|,Backbone
X2452,NC(=N)N1CCC(CC[C@H](NH)C(H)=O)CC1,NC(=N)N1CCC(CC[C@H](N[*])C([*])=O)CC1 |$;;;;;;;;;;;_R1;;_R2;;;$|,Backbone
X2348,CC(C)[C@H](NC(=O)OCC(C)(C)C)C(H)=O,CC(C)[C@H](NC(=O)OCC(C)(C)C)C([*])=O |$;;;;;;;;;;;;;;_R2;$|,Backbone
X2370,CC(C)C[C@H](NC(=O)N1CCCCCC1)C(H)=O,CC(C)C[C@H](NC(=O)N1CCCCCC1)C([*])=O |$;;;;;;;;;;;;;;;;_R2;$|,Backbone
X2351,OC(=O)C[C@H](NC(=O)N[C@@H](Cc1ccccc1)C(H)=O)C(O)=O,OC(=O)C[C@H](NC(=O)N[C@@H](Cc1ccccc1)C([*])=O)C(O)=O |$;;;;;;;;;;;;;;;;;;_R2;;;;$|,Backbone
X2334,HC(=O)[C@@H]1CCCCN1CC(=O)c1ccc2ccccc2c1,[*]C(=O)[C@@H]1CCCCN1CC(=O)c1ccc2ccccc2c1 |$_R2;;;;;;;;;;;;;;;;;;;;;$|,Backbone
X2270,CN(C)c1cccc2c(cccc12)S(=O)(=O)N1CCC[C@H]1C(H)=O,CN(C)c1cccc2c(cccc12)S(=O)(=O)N1CCC[C@H]1C([*])=O |$;;;;;;;;;;;;;;;;;;;;;;_R2;$|,Backbone
X535,CN(H)[C@@H](Cc1ccc(OS(O)(=O)=O)cc1)C(H)=O,CN([*])[C@@H](Cc1ccc(OS(O)(=O)=O)cc1)C([*])=O |$;;_R1;;;;;;;;;;;;;;;_R2;$|,Backbone
X600,CC(C)C[C@@H](NC(=O)OCc1ccccc1)C(H)=O,CC(C)C[C@@H](NC(=O)OCc1ccccc1)C([*])=O |$;;;;;;;;;;;;;;;;;_R2;$|,Backbone
X757,HN[C@@H](Cc1ccc(cc1)[N+]#N)C(H)=O,[*]N[C@@H](Cc1ccc(cc1)[N+]#N)C([*])=O |$_R1;;;;;;;;;;;;;_R2;$|,Backbone
X758,OC(=O)CC[C@H](NCCCc1ccccc1)C(H)=O,OC(=O)CC[C@H](NCCCc1ccccc1)C([*])=O |$;;;;;;;;;;;;;;;;;_R2;$|,Backbone
X545,CC(C)(C)CNCCCC[C@H](NH)C(H)=O,CC(C)(C)CNCCCC[C@H](N[*])C([*])=O |$;;;;;;;;;;;;_R1;;_R2;$|,Backbone
X973,CCn1cnc(C[C@H](NH)C(H)=O)c1,CCn1cnc(C[C@H](N[*])C([*])=O)c1 |$;;;;;;;;;_R1;;_R2;;$|,Backbone
X547,NC(=O)Nc1ccc(C[C@@H](NH)C(H)=O)cc1,NC(=O)Nc1ccc(C[C@@H](N[*])C([*])=O)cc1 |$;;;;;;;;;;;_R1;;_R2;;;$|,Backbone
X611,HN1C[C@@H](C[C@H]1C(H)=O)Oc1ccnc2ccccc12,[*]N1C[C@@H](C[C@H]1C([*])=O)Oc1ccnc2ccccc12 |$_R1;;;;;;;_R2;;;;;;;;;;;;$|,Backbone
lalloHyp,O[C@H]1C[C@H](N(H)C1)C(H)=O,O[C@H]1C[C@H](N([*])C1)C([*])=O |$;;;;;_R1;;;_R2;$|,Backbone
X964,OC(=O)C[C@H](NH)C(=O)c1nccs1,OC(=O)C[C@H](N[*])C(=O)c1nccs1 |$;;;;;;_R1;;;;;;;$|,Backbone
X965,C[C@H](NH)C(=O)C(O)=O,C[C@H](N[*])C(=O)C(O)=O |$;;;_R1;;;;;$|,Backbone
X770,C[C@@H]([C@H](N)C(H)=O)c1ccc(O)cc1,C[C@@H]([C@H](N)C([*])=O)c1ccc(O)cc1 |$;;;;;_R2;;;;;;;;$|,Backbone
X584,OC(=O)c1ccc(C[C@H](NH)C(H)=O)cc1O,OC(=O)c1ccc(C[C@H](N[*])C([*])=O)cc1O |$;;;;;;;;;;_R1;;_R2;;;;$|,Backbone
dPhe(2-F),Fc1ccccc1C[C@@H](NH)C(H)=O,Fc1ccccc1C[C@@H](N[*])C([*])=O |$;;;;;;;;;;_R1;;_R2;$|,Backbone
X3035,CC(C)NC(=S)NCCCC[C@H](NH)C(H)=O,CC(C)NC(=S)NCCCC[C@H](N[*])C([*])=O |$;;;;;;;;;;;;;_R1;;_R2;$|,Backbone
X2872,CC(C)C[C@H](NC(=O)NCCCCOS(O)(=O)=O)C(H)=O,CC(C)C[C@H](NC(=O)NCCCCOS(O)(=O)=O)C([*])=O |$;;;;;;;;;;;;;;;;;;;_R2;$|,Backbone
X2519,CC(C)(C)c1[nH]c2c(cc(cc2c1C[C@H](NH)C(H)=O)C(C)(C)C)C(C)(C)C,CC(C)(C)c1[nH]c2c(cc(cc2c1C[C@H](N[*])C([*])=O)C(C)(C)C)C(C)(C)C |$;;;;;;;;;;;;;;;;_R1;;_R2;;;;;;;;;$|,Backbone
X2534,OC(=O)[C@@H](CC(=O)OCCc1ccc(F)cc1)NH,OC(=O)[C@@H](CC(=O)OCCc1ccc(F)cc1)N[*] |$;;;;;;;;;;;;;;;;;;_R1$|,Backbone
X2485,Fc1cn(CC(H)=O)c(=O)[nH]c1=O,Fc1cn(CC([*])=O)c(=O)[nH]c1=O |$;;;;;;_R2;;;;;;$|,Backbone
X1579,C[C@@H]([C@@H](N)C(H)=O)c1c(C)cc(O)cc1C,C[C@@H]([C@@H](N)C([*])=O)c1c(C)cc(O)cc1C |$;;;;;_R2;;;;;;;;;;$|,Backbone
X1653,COC(=O)[C@H](C[C@@H]1CCNC1=O)NH,COC(=O)[C@H](C[C@@H]1CCNC1=O)N[*] |$;;;;;;;;;;;;;_R1$|,Backbone
X511,HN1[C@H](CC[C@H]1c1ccccc1)C(H)=O,[*]N1[C@H](CC[C@H]1c1ccccc1)C([*])=O |$_R1;;;;;;;;;;;;;_R2;$|,Backbone
X687,CCCS[C@@H]1CCN(H)[C@@H]1C(H)=O,CCCS[C@@H]1CCN([*])[C@@H]1C([*])=O |$;;;;;;;;_R1;;;_R2;$|,Backbone
X1484,Cc1cc2nc(C[C@H](NH)C(H)=O)[nH]c2cc1C,Cc1cc2nc(C[C@H](N[*])C([*])=O)[nH]c2cc1C |$;;;;;;;;;_R1;;_R2;;;;;;$|,Backbone
X1279,HN[C@@H](Cc1cn(nn1)-c1cccc2ccccc12)C(H)=O,[*]N[C@@H](Cc1cn(nn1)-c1cccc2ccccc12)C([*])=O |$_R1;;;;;;;;;;;;;;;;;;;;_R2;$|,Backbone
X1353,HN(CCOCc1ccccc1)CC(H)=O,[*]N(CCOCc1ccccc1)CC([*])=O |$_R1;;;;;;;;;;;;;;_R2;$|,Backbone
X2226,HN[C@@H](Cn1c(=O)[nH]c2ccccc2c1=O)C(H)=O,[*]N[C@@H](Cn1c(=O)[nH]c2ccccc2c1=O)C([*])=O |$_R1;;;;;;;;;;;;;;;;;_R2;$|,Backbone
Nal,HN[C@@H](Cc1ccc2ccccc2c1)C(H)=O,[*]N[C@@H](Cc1ccc2ccccc2c1)C([*])=O |$_R1;;;;;;;;;;;;;;;_R2;$|,Backbone
dY,Oc1ccc(C[C@@H](NH)C(H)=O)cc1,Oc1ccc(C[C@@H](N[*])C([*])=O)cc1 |$;;;;;;;;_R1;;_R2;;;$|,Backbone
X12,NCCCC[C@H](N)CN[C@@H](CCCCN)C(H)=O,NCCCC[C@H](N)CN[C@@H](CCCCN)C([*])=O |$;;;;;;;;;;;;;;;;_R2;$|,Backbone
3-Pal,HN[C@@H](Cc1cccnc1)C(H)=O,[*]N[C@@H](Cc1cccnc1)C([*])=O |$_R1;;;;;;;;;;;_R2;$|,Backbone
X2,CC(C)(C)OC(=O)N[C@@H](Cc1ccc(OS(O)(=O)=O)cc1)C(H)=O,CC(C)(C)OC(=O)N[C@@H](Cc1ccc(OS(O)(=O)=O)cc1)C([*])=O |$;;;;;;;;;;;;;;;;;;;;;;_R2;$|,Backbone
Aib,CC(C)(NH)C(H)=O,CC(C)(N[*])C([*])=O |$;;;;_R1;;_R2;$|,Backbone
X929,NC(=N)NCCC[C@@H](NH)C(=O)c1nc2ccccc2s1,NC(=N)NCCC[C@@H](N[*])C(=O)c1nc2ccccc2s1 |$;;;;;;;;;_R1;;;;;;;;;;;$|,Backbone
X715,Oc1ccc2C[C@@](CCc2c1)(NH)C(H)=O,Oc1ccc2C[C@@](CCc2c1)(N[*])C([*])=O |$;;;;;;;;;;;;_R1;;_R2;$|,Backbone
X798,HN[C@@H](Cc1cncn1CCCCCCCCc1ccccc1)C(H)=O,[*]N[C@@H](Cc1cncn1CCCCCCCCc1ccccc1)C([*])=O |$_R1;;;;;;;;;;;;;;;;;;;;;;;;_R2;$|,Backbone
X736,HC(=O)[C@@H]1CC(=O)N1,[*]C(=O)[C@@H]1CC(=O)N1 |$_R2;;;;;;;$|,Backbone
X748,OC(=O)COC(=O)[C@H](Cc1ccccc1)NH,OC(=O)COC(=O)[C@H](Cc1ccccc1)N[*] |$;;;;;;;;;;;;;;;;_R1$|,Backbone
X977,HN[C@@H](CCCCNCc1ccc2ccccc2c1)C(H)=O,[*]N[C@@H](CCCCNCc1ccc2ccccc2c1)C([*])=O |$_R1;;;;;;;;;;;;;;;;;;;;_R2;$|,Backbone
X1152,HN[C@H](Cc1ccc(NC(=S)c2ccccc2)cc1)C(H)=O,[*]N[C@H](Cc1ccc(NC(=S)c2ccccc2)cc1)C([*])=O |$_R1;;;;;;;;;;;;;;;;;;;;_R2;$|,Backbone
X1153,HN[C@]1(CCc2ccccc2C1)C(H)=O,[*]N[C@]1(CCc2ccccc2C1)C([*])=O |$_R1;;;;;;;;;;;;;_R2;$|,Backbone
