symbol,smiles,cxsmiles,monomer_type,embedding_mean,embedding_std,embedding_norm,embedding_min,embedding_max
X2083,HN1C[C@@H](C[C@H]1C(H)=O)OC(=O)NCc1ccccc1,[*]N1C[C@@H](C[C@H]1C([*])=O)OC(=O)NCc1ccccc1 |$_R1;;;;;;;_R2;;;;;;;;;;;;$|,Backbone,-0.002922831,0.6168295,17.094273,-2.576166,9.483284
X2251,CC(C)[C@H](NC(=O)NC(=O)[C@@H](NH)C(C)C)C(H)=O,CC(C)[C@H](NC(=O)NC(=O)[C@@H](N[*])C(C)C)C([*])=O |$;;;;;;;;;;;;_R1;;;;;_R2;$|,Backbone,-0.0028210331,0.58766174,16.285948,-2.0150254,6.180525
X2109,CCCCCCCC(=O)Oc1ccc(C[C@H](NH)C(=O)OC)cc1,CCCCCCCC(=O)Oc1ccc(C[C@H](N[*])C(=O)OC)cc1 |$;;;;;;;;;;;;;;;;;_R1;;;;;;$|,Backbone,-0.0021688659,0.5679914,15.740754,-2.7332766,5.355794
X2181,Fc1ccc2CN(Cc2c1)C(=O)O[C@@H]1C[C@H](N(H)C1)C(H)=O,Fc1ccc2CN(Cc2c1)C(=O)O[C@@H]1C[C@H](N([*])C1)C([*])=O |$;;;;;;;;;;;;;;;;;_R1;;;_R2;$|,Backbone,-0.002741456,0.54644793,15.143799,-1.9064875,7.38394
X2182,HC(=O)[C@H](Cc1ccccc1)NS(=O)(=O)N1CCOCC1,[*]C(=O)[C@H](Cc1ccccc1)NS(=O)(=O)N1CCOCC1 |$_R2;;;;;;;;;;;;;;;;;;;;$|,Backbone,-0.0023587,0.5487642,15.20794,-2.1502962,6.643144
Me_meR,CN(C)[C@@H](CCCNC(N)=N)C(H)=O,CN(C)[C@@H](CCCNC(N)=N)C([*])=O |$;;;;;;;;;;;;_R2;$|,Backbone,-0.0034229767,0.6033481,16.720741,-2.2986774,8.752211
X2208,NCCCC[C@H](NH)C(=O)c1nc2ccccc2[nH]1,NCCCC[C@H](N[*])C(=O)c1nc2ccccc2[nH]1 |$;;;;;;;_R1;;;;;;;;;;;$|,Backbone,-0.0016351467,0.6051009,16.769108,-2.898522,5.771113
X2144,CN(C)c1cccc2c(cccc12)S(=O)(=O)N[C@@H](Cc1ccc(O)cc1)C(H)=O,CN(C)c1cccc2c(cccc12)S(=O)(=O)N[C@@H](Cc1ccc(O)cc1)C([*])=O |$;;;;;;;;;;;;;;;;;;;;;;;;;;;_R2;$|,Backbone,-0.0024202354,0.5477806,15.180689,-2.6543422,6.5667915
X2245,OC(=O)Cn1c(=O)cnn(CC(H)=O)c1=O,OC(=O)Cn1c(=O)cnn(CC([*])=O)c1=O |$;;;;;;;;;;;;_R2;;;$|,Backbone,-0.0029759624,0.59677947,16.538643,-2.0558352,6.6365705
X2204,Fc1ccc(cc1)S(=O)(=O)N[C@@H](Cc1ccc(OCCCCSC[C@H](NH)C=O)cc1)C(H)=O,Fc1ccc(cc1)S(=O)(=O)N[C@@H](Cc1ccc(OCCCCSC[C@H](N[*])C=O)cc1)C([*])=O |$;;;;;;;;;;;;;;;;;;;;;;;;;;_R1;;;;;;_R2;$|,Backbone,-0.002419684,0.5846978,16.20376,-2.8202057,7.1899934
X2037,Oc1c(Br)cc(C[C@H](NH)C(H)=O)cc1Br,Oc1c(Br)cc(C[C@H](N[*])C([*])=O)cc1Br |$;;;;;;;;;_R1;;_R2;;;;$|,Backbone,-0.0030345942,0.5917671,16.399746,-2.2855566,8.095547
X2001,FC(F)(F)c1ccc(cc1)[C@H](NH)C(H)=O,FC(F)(F)c1ccc(cc1)[C@H](N[*])C([*])=O |$;;;;;;;;;;;;_R1;;_R2;$|,Backbone,-0.002941737,0.593078,16.436064,-2.5522826,8.082286
X1064,CC(C)C[C@H](NS(=O)(=O)CCN(C)C)C(H)=O,CC(C)C[C@H](NS(=O)(=O)CCN(C)C)C([*])=O |$;;;;;;;;;;;;;;;_R2;$|,Backbone,-0.0028266006,0.52866834,14.651095,-1.4950666,5.764969
X1015,HN[C@@H](Cc1cc[nH]c1)C(H)=O,[*]N[C@@H](Cc1cc[nH]c1)C([*])=O |$_R1;;;;;;;;;;_R2;$|,Backbone,-0.0029915173,0.62044525,17.194483,-2.4585774,9.131305
X1495,HN1C[C@H]([C@@H]1C(H)=O)c1ccccc1,[*]N1C[C@H]([C@@H]1C([*])=O)c1ccccc1 |$_R1;;;;;;_R2;;;;;;;$|,Backbone,-0.0031525828,0.62211144,17.240679,-2.6363578,9.582209
X1364,CCCCCCOC(=O)N[C@@H](Cc1ccccc1)C(H)=O,CCCCCCOC(=O)N[C@@H](Cc1ccccc1)C([*])=O |$;;;;;;;;;;;;;;;;;;;_R2;$|,Backbone,-0.0020496452,0.5474407,15.171229,-2.6153142,6.821457
X1439,CCCNC(=O)N[C@@H](CCSC)C(H)=O,CCCNC(=O)N[C@@H](CCSC)C([*])=O |$;;;;;;;;;;;;;_R2;$|,Backbone,-0.0021367893,0.5710752,15.826212,-1.7912823,5.6714263
X1296,[NH3+]CCCC[C@H](NH)C(H)=O,[NH3+]CCCC[C@H](N[*])C([*])=O |$;;;;;;;_R1;;_R2;$|,Backbone,-0.0029463388,0.65648043,18.193104,-2.7910945,9.780411
X1384,CCC(CC)C[C@@H](NH)C(H)=O,CCC(CC)C[C@@H](N[*])C([*])=O |$;;;;;;;;_R1;;_R2;$|,Backbone,-0.0032356062,0.618195,17.132156,-2.4029913,9.001814
X1273,CC(C)CC(=S)NCCCC[C@H](NH)C(H)=O,CC(C)CC(=S)NCCCC[C@H](N[*])C([*])=O |$;;;;;;;;;;;;;_R1;;_R2;$|,Backbone,-0.0034074404,0.59945,16.612713,-2.422246,8.786594
X1342,CCC[C@H]1C[C@@]1(NH)C(O)=O,CCC[C@H]1C[C@@]1(N[*])C(O)=O |$;;;;;;;_R1;;;$|,Backbone,-0.0027563248,0.6363036,17.633928,-2.387565,8.085197
X1343,NC(=N)NCCC[C@@H](NH)C(=O)c1nccs1,NC(=N)NCCC[C@@H](N[*])C(=O)c1nccs1 |$;;;;;;;;;_R1;;;;;;;$|,Backbone,-0.0030820612,0.59158725,16.394768,-2.7640178,7.122574
X1379,CC(C)([C@H](NH)C(H)=O)S(C)(=O)=O,CC(C)([C@H](N[*])C([*])=O)S(C)(=O)=O |$;;;;;_R1;;_R2;;;;;$|,Backbone,-0.0030933742,0.6055769,16.782457,-1.8259766,7.6772027
X1457,Oc1ccc2C[C@](Cc2c1)(NH)C(H)=O,Oc1ccc2C[C@](Cc2c1)(N[*])C([*])=O |$;;;;;;;;;;;_R1;;_R2;$|,Backbone,-0.003003522,0.6272637,17.383442,-1.8373754,9.511571
X1458,C[C@@H]1CCN(H)[C@@H]1C(H)=O,C[C@@H]1CCN([*])[C@@H]1C([*])=O |$;;;;;_R1;;;_R2;$|,Backbone,-0.0032300304,0.66721475,18.490614,-1.769693,8.922284
Cys(tBu),CC(C)(C)SC[C@H](NH)C(H)=O,CC(C)(C)SC[C@H](N[*])C([*])=O |$;;;;;;;;_R1;;_R2;$|,Backbone,-0.0029898796,0.6060975,16.796871,-2.5105793,8.586558
X1412,CS[C@H]1CCN(H)[C@@H]1C(H)=O,CS[C@H]1CCN([*])[C@@H]1C([*])=O |$;;;;;;_R1;;;_R2;$|,Backbone,-0.0028444063,0.62306803,17.267147,-2.131198,8.568438
X1411,HN[C@@H](Cc1cccs1)C=O,[*]N[C@@H](Cc1cccs1)C=O |$_R1;;;;;;;;;;$|,Backbone,-0.0029033348,0.63810354,17.683826,-2.9097595,9.649099
X1188,HN1C[C@@H](C[C@H]1C(H)=O)n1cc(nn1)-c1ccccc1,[*]N1C[C@@H](C[C@H]1C([*])=O)n1cc(nn1)-c1ccccc1 |$_R1;;;;;;;_R2;;;;;;;;;;;;$|,Backbone,-0.0026174013,0.5875012,16.281473,-2.5829983,8.902364
X1013,BrCCCCCCCC(=O)OC[C@H](NH)C(H)=O,BrCCCCCCCC(=O)OC[C@H](N[*])C([*])=O |$;;;;;;;;;;;;;;_R1;;_R2;$|,Backbone,-0.0021523524,0.5892859,16.330877,-2.2035272,6.3341694
meR,CN(H)[C@@H](CCCNC(N)=N)C(H)=O,CN([*])[C@@H](CCCNC(N)=N)C([*])=O |$;;_R1;;;;;;;;;;_R2;$|,Backbone,-0.0037398755,0.59508884,16.49191,-2.0779932,8.9615755
X176,COc1ccc(cc1)C(=O)CC[C@@H](NH)C(H)=O,COc1ccc(cc1)C(=O)CC[C@@H](N[*])C([*])=O |$;;;;;;;;;;;;;;_R1;;_R2;$|,Backbone,-0.0026469566,0.5866359,16.257496,-2.444092,8.400498
Me_meV,CC(C)[C@H](N(C)C)C(H)=O,CC(C)[C@H](N(C)C)C([*])=O |$;;;;;;;;_R2;$|,Backbone,-0.0029430576,0.6013765,16.666033,-2.5105255,8.645579
X188,HN[C@H](Cc1c2ccccc2cc2ccccc12)C(H)=O,[*]N[C@H](Cc1c2ccccc2cc2ccccc12)C([*])=O |$_R1;;;;;;;;;;;;;;;;;;;_R2;$|,Backbone,-0.0025696652,0.61740476,17.110172,-3.0135012,9.064243
X348,CCCCNC(=N)NCCCC[C@H](NH)C(H)=O,CCCCNC(=N)NCCCC[C@H](N[*])C([*])=O |$;;;;;;;;;;;;;;_R1;;_R2;$|,Backbone,-0.0033440683,0.59899414,16.600069,-2.5295393,8.030241
X410,Cc1cc(O)cc(C)c1C[C@H](NCC=C)C(H)=O,Cc1cc(O)cc(C)c1C[C@H](NCC=C)C([*])=O |$;;;;;;;;;;;;;;;;_R2;$|,Backbone,-0.0025739511,0.5888118,16.317787,-2.393531,8.144834
X202,CSC[C@H](NH)C(H)=O,CSC[C@H](N[*])C([*])=O |$;;;;;_R1;;_R2;$|,Backbone,-0.0032640796,0.66860723,18.529207,-2.1355512,9.220563
A_OBzl,C[C@H](NH)C(=O)OCc1ccccc1,C[C@H](N[*])C(=O)OCc1ccccc1 |$;;;_R1;;;;;;;;;;$|,Backbone,-0.002269632,0.6198106,17.17681,-2.6508913,7.24066
X371,CCN(CC)[C@@H](Cc1ccc2ccccc2c1)C(H)=O,CCN(CC)[C@@H](Cc1ccc2ccccc2c1)C([*])=O |$;;;;;;;;;;;;;;;;;;_R2;$|,Backbone,-0.0029125626,0.5908921,16.37548,-3.2497773,8.945382
X316,Oc1ccc2C[C@](CCc2c1)(NH)C(H)=O,Oc1ccc2C[C@](CCc2c1)(N[*])C([*])=O |$;;;;;;;;;;;;_R1;;_R2;$|,Backbone,-0.0031608914,0.6348944,17.594927,-2.0751503,9.570392
X378,OC(=O)C(C(O)=O)c1ccc(C[C@H](NH)C(H)=O)cc1,OC(=O)C(C(O)=O)c1ccc(C[C@H](N[*])C([*])=O)cc1 |$;;;;;;;;;;;;;;_R1;;_R2;;;$|,Backbone,-0.003243727,0.6302173,17.465326,-2.4597492,8.670479
X1507,HN[C@@H](CCCCNCC#C)C(H)=O,[*]N[C@@H](CCCCNCC#C)C([*])=O |$_R1;;;;;;;;;;;;_R2;$|,Backbone,-0.0033962943,0.61316055,16.992664,-2.707053,9.436981
X1521,HN[C@@H](CCC(=O)[CH-][N+]#N)C(H)=O,[*]N[C@@H](CCC(=O)[CH-][N+]#N)C([*])=O |$_R1;;;;;;;;;;;_R2;$|,Backbone,-0.0033822234,0.6246711,17.311647,-2.3955324,9.139392
X1539,C[C@H]1[C@H](N(H)Cc2ccccc12)C(H)=O,C[C@H]1[C@H](N([*])Cc2ccccc12)C([*])=O |$;;;;_R1;;;;;;;;;_R2;$|,Backbone,-0.0034025032,0.6087392,16.870138,-2.6569672,9.637999
X1627,OC(=O)CC[C@H](NCCC1CCCCCC1)C(H)=O,OC(=O)CC[C@H](NCCC1CCCCCC1)C([*])=O |$;;;;;;;;;;;;;;;;;_R2;$|,Backbone,-0.0033626484,0.5591694,15.496438,-2.5032382,7.130455
X1640,CN(C)[C@@H](CC(C)(C)C)C(H)=O,CN(C)[C@@H](CC(C)(C)C)C([*])=O |$;;;;;;;;;;_R2;$|,Backbone,-0.0031783935,0.56046236,15.532237,-1.8181657,6.903776
X1662,CC(C)(C)[C@H]1CC[C@H](N1H)C(H)=O,CC(C)(C)[C@H]1CC[C@H](N1[*])C([*])=O |$;;;;;;;;;_R1;;_R2;$|,Backbone,-0.0032086968,0.59906465,16.602003,-2.3816993,9.529516
X1179,NC(=N)NCCC[C@@H](NH)C=O,NC(=N)NCCC[C@@H](N[*])C=O |$;;;;;;;;;_R1;;$|,Backbone,-0.003247277,0.64401215,17.847614,-2.820852,8.095161
X1855,C[C@@H](C=C)[C@H](N(C)H)C(H)=O,C[C@@H](C=C)[C@H](N(C)[*])C([*])=O |$;;;;;;;_R1;;_R2;$|,Backbone,-0.0026797329,0.62726414,17.383411,-2.8770576,9.349571
X1075,OC(=O)[C@H](Cc1ccccc1O)NH,OC(=O)[C@H](Cc1ccccc1O)N[*] |$;;;;;;;;;;;;;_R1$|,Backbone,-0.0033228782,0.620899,17.207106,-2.223157,7.8457003
X640,Fc1ccc2c(C[C@@H](NH)C(H)=O)c[nH]c2c1,Fc1ccc2c(C[C@@H](N[*])C([*])=O)c[nH]c2c1 |$;;;;;;;;;_R1;;_R2;;;;;$|,Backbone,-0.0023219585,0.58361834,16.173834,-2.0584903,7.5926476
X464,CC(C)[C@@H](NC[C@H](N)CS)C(H)=O,CC(C)[C@@H](NC[C@H](N)CS)C([*])=O |$;;;;;;;;;;;_R2;$|,Backbone,-0.0031098484,0.586952,16.26632,-1.4696549,7.1801524
X2532,HC(=O)[C@H](Cc1c[nH]c2ccccc12)NS(=O)(=O)Cc1ccccc1,[*]C(=O)[C@H](Cc1c[nH]c2ccccc12)NS(=O)(=O)Cc1ccccc1 |$_R2;;;;;;;;;;;;;;;;;;;;;;;;$|,Backbone,-0.0022354897,0.56674975,15.706352,-2.687494,5.923013
M_OBzl,CSCC[C@H](NH)C(=O)OCc1ccccc1,CSCC[C@H](N[*])C(=O)OCc1ccccc1 |$;;;;;;_R1;;;;;;;;;;$|,Backbone,-0.0025362212,0.5927556,16.427076,-2.7059743,5.7760024
X2596,C[C@H](NH)C(=O)c1nc2ccccc2[nH]1,C[C@H](N[*])C(=O)c1nc2ccccc2[nH]1 |$;;;_R1;;;;;;;;;;;$|,Backbone,-0.001833242,0.58496463,16.211094,-2.6042817,6.0823565
X2684,FC(F)(F)c1ccc2c(O[C@@H]3C[C@H](N(H)C3)C(H)=O)ccnc2c1,FC(F)(F)c1ccc2c(O[C@@H]3C[C@H](N([*])C3)C([*])=O)ccnc2c1 |$;;;;;;;;;;;;;;_R1;;;_R2;;;;;;$|,Backbone,-0.0025542527,0.53099895,14.715644,-2.2130167,6.9836354
X2667,COC(=O)C[C@H](NC(=O)N[C@@H](Cc1ccccc1)C(H)=O)C(O)=O,COC(=O)C[C@H](NC(=O)N[C@@H](Cc1ccccc1)C([*])=O)C(O)=O |$;;;;;;;;;;;;;;;;;;;_R2;;;;$|,Backbone,-0.0030736804,0.55619174,15.413874,-1.555086,6.575309
X2693,CC(C)C[C@H](NH)C(=O)c1nc2ccccc2[nH]1,CC(C)C[C@H](N[*])C(=O)c1nc2ccccc2[nH]1 |$;;;;;;_R1;;;;;;;;;;;$|,Backbone,-0.0017732555,0.56731343,15.721928,-2.4099228,5.7921824
X2728,OC[C@H](NC(O)=O)C(H)=O,OC[C@H](NC(O)=O)C([*])=O |$;;;;;;;;_R2;$|,Backbone,-0.0035777718,0.64667815,17.921545,-1.9892743,9.040158
X2642,C[C@H](NS(=O)(=O)c1ccc2ccc3cccc4ccc1c2c34)C(H)=O,C[C@H](NS(=O)(=O)c1ccc2ccc3cccc4ccc1c2c34)C([*])=O |$;;;;;;;;;;;;;;;;;;;;;;;_R2;$|,Backbone,-0.002432423,0.55849546,15.477626,-2.1042907,5.560503
X2548,CC(C)(C)c1ccc(cc1)-c1ccc(C[C@H](NH)C(H)=O)cc1,CC(C)(C)c1ccc(cc1)-c1ccc(C[C@H](N[*])C([*])=O)cc1 |$;;;;;;;;;;;;;;;;;_R1;;_R2;;;$|,Backbone,-0.0023278333,0.5711649,15.828718,-2.8610952,7.7884946
X2529,CS(=O)CC[C@H](NH)C=O,CS(=O)CC[C@H](N[*])C=O |$;;;;;;;_R1;;$|,Backbone,-0.0028634195,0.67033595,18.577065,-2.499067,9.115301
X2339,Oc1ccc2cc(-n3cc(C[C@H](NH)C(H)=O)nn3)c(=O)oc2c1,Oc1ccc2cc(-n3cc(C[C@H](N[*])C([*])=O)nn3)c(=O)oc2c1 |$;;;;;;;;;;;;;_R1;;_R2;;;;;;;;$|,Backbone,-0.002605361,0.5373299,14.891098,-2.179173,6.624682
X2303,HC(=O)[C@H](CSC(=O)OCc1ccccc1)NC(=O)OCc1ccccc1,[*]C(=O)[C@H](CSC(=O)OCc1ccccc1)NC(=O)OCc1ccccc1 |$_R2;;;;;;;;;;;;;;;;;;;;;;;;;;$|,Backbone,-0.0025690666,0.6109826,16.932196,-2.5889037,6.8096585
X2448,Fc1ccc(CNC(=O)NN[C@@H](Cc2ccccc2)C(H)=O)cc1,Fc1ccc(CNC(=O)NN[C@@H](Cc2ccccc2)C([*])=O)cc1 |$;;;;;;;;;;;;;;;;;;;;_R2;;;$|,Backbone,-0.0031054567,0.5579398,15.462321,-2.4315107,7.314935
X2397,NC(=N)NCCC[C@H](NC(O)=O)C(H)=O,NC(=N)NCCC[C@H](NC(O)=O)C([*])=O |$;;;;;;;;;;;;;_R2;$|,Backbone,-0.003487859,0.6287425,17.424492,-2.0849116,8.45406
X2347,HN[C@@H](Cc1cnc[nH]1)C(=O)c1nccs1,[*]N[C@@H](Cc1cnc[nH]1)C(=O)c1nccs1 |$_R1;;;;;;;;;;;;;;;$|,Backbone,-0.0027709596,0.59103745,16.37949,-2.3084219,6.729101
X2462,NS(=O)(=O)CC[C@@H](NH)C(O)=O,NS(=O)(=O)CC[C@@H](N[*])C(O)=O |$;;;;;;;;_R1;;;$|,Backbone,-0.0031712875,0.6315075,17.50107,-1.9594258,6.3817997
X2380,CC(C)[C@H](NH)C(=O)c1nc2cc(CO)ccc2o1,CC(C)[C@H](N[*])C(=O)c1nc2cc(CO)ccc2o1 |$;;;;;_R1;;;;;;;;;;;;;$|,Backbone,-0.001933471,0.5669034,15.710579,-2.2011986,5.515347
X2411,NC(=N)N1CCC[C@@H](C[C@H](NH)C(=O)c2nc3ccccc3s2)C1,NC(=N)N1CCC[C@@H](C[C@H](N[*])C(=O)c2nc3ccccc3s2)C1 |$;;;;;;;;;;;_R1;;;;;;;;;;;;$|,Backbone,-0.0026776928,0.5575865,15.452468,-3.064891,6.334248
X2465,OP(O)(=O)Oc1ccc(cc1)[C@H](NH)C(H)=O,OP(O)(=O)Oc1ccc(cc1)[C@H](N[*])C([*])=O |$;;;;;;;;;;;;;_R1;;_R2;$|,Backbone,-0.0026709728,0.6445199,17.861614,-2.5020328,8.426009
X2435,HN[C@@H](CCC(=O)c1nccs1)C(=O)c1nccs1,[*]N[C@@H](CCC(=O)c1nccs1)C(=O)c1nccs1 |$_R1;;;;;;;;;;;;;;;;;;$|,Backbone,-0.0027509946,0.60461617,16.755789,-2.4268556,7.020252
X2469,HN[C@@H](Cc1ccccc1)C(=O)c1nccs1,[*]N[C@@H](Cc1ccccc1)C(=O)c1nccs1 |$_R1;;;;;;;;;;;;;;;;$|,Backbone,-0.0021582583,0.5547115,15.372733,-2.2714746,6.1936536
X2258,N[C@H](NH)C(H)=O,N[C@H](N[*])C([*])=O |$;;;_R1;;_R2;$|,Backbone,-0.0027832713,0.664027,18.402218,-2.0764716,8.9684
X2327,Oc1ccc(C[C@H](NH)C(H)=O)cc1Cc1ccccc1,Oc1ccc(C[C@H](N[*])C([*])=O)cc1Cc1ccccc1 |$;;;;;;;;_R1;;_R2;;;;;;;;;;$|,Backbone,-0.0030613213,0.6163947,17.082241,-3.0288346,9.595606
X444,NCCN(H)CC(H)=O,NCCN([*])CC([*])=O |$;;;;_R1;;;_R2;$|,Backbone,-0.0026693083,0.668541,18.5273,-2.7422466,9.420953
X528,Cc1ccc(C[C@H](N)CNCC(H)=O)cc1,Cc1ccc(C[C@H](N)CNCC([*])=O)cc1 |$;;;;;;;;;;;;_R2;;;$|,Backbone,-0.0036728035,0.5683577,15.751121,-2.513117,8.33774
X655,COC(=O)C1(CCCCCCC1)NH,COC(=O)C1(CCCCCCC1)N[*] |$;;;;;;;;;;;;;_R1$|,Backbone,-0.0037090993,0.59107196,16.380589,-2.8802264,7.7412844
X541,CCOC(=O)[C@H]1CCCN1H,CCOC(=O)[C@H]1CCCN1[*] |$;;;;;;;;;;_R1$|,Backbone,-0.0029250544,0.6057588,16.787476,-2.0915613,6.477266
X664,CC(C)[C@H](CC(=O)[C@@H](NH)C(C)C)C(O)=O,CC(C)[C@H](CC(=O)[C@@H](N[*])C(C)C)C(O)=O |$;;;;;;;;;_R1;;;;;;$|,Backbone,-0.0029376217,0.5900531,16.352234,-1.874735,6.0312204
X916,NC(N)=[NH+]CCC[C@H](NH)C(H)=O,NC(N)=[NH+]CCC[C@H](N[*])C([*])=O |$;;;;;;;;;_R1;;_R2;$|,Backbone,-0.0035256476,0.6290374,17.432669,-1.9677286,8.045799
X846,NCCCCNCCC[C@H]([N-][N+]#N)C(H)=O,NCCCCNCCC[C@H]([N-][N+]#N)C([*])=O |$;;;;;;;;;;;;;;_R2;$|,Backbone,-0.0032968207,0.63297695,17.541811,-2.7689805,8.893358
X776,N[C@@H](Cc1ccc(OP(O)(O)=O)c(N)c1)C(H)=O,N[C@@H](Cc1ccc(OP(O)(O)=O)c(N)c1)C([*])=O |$;;;;;;;;;;;;;;;;_R2;$|,Backbone,-0.0028302323,0.60985076,16.900864,-2.2828515,7.5617633
X784,CCOC(=O)N[C@H](CCSCc1ccccc1)C(H)=O,CCOC(=O)N[C@H](CCSCc1ccccc1)C([*])=O |$;;;;;;;;;;;;;;;;;;_R2;$|,Backbone,-0.0029778716,0.591494,16.392172,-2.610635,8.160245
X828,OC(=O)NCC(H)=O,OC(=O)NCC([*])=O |$;;;;;;_R2;$|,Backbone,-0.002921134,0.61387664,17.012442,-1.7735455,7.037796
X848,CCCc1ccccc1-c1ccc(C[C@H](NH)C(H)=O)cc1,CCCc1ccccc1-c1ccc(C[C@H](N[*])C([*])=O)cc1 |$;;;;;;;;;;;;;;;;_R1;;_R2;;;$|,Backbone,-0.0025218986,0.5995458,16.615246,-2.9443514,8.256297
X968,CN[C@@H](Cc1cccc(O)c1)C(H)=O,CN[C@@H](Cc1cccc(O)c1)C([*])=O |$;;;;;;;;;;;;_R2;$|,Backbone,-0.0028463074,0.6124386,16.97258,-2.6983242,9.192189
dAbu,CC[C@@H](NH)C(H)=O,CC[C@@H](N[*])C([*])=O |$;;;;_R1;;_R2;$|,Backbone,-0.0030411065,0.6527998,18.091114,-2.5253751,9.42367
X461,CN1[C@@H](CC(=O)NC1=O)C(H)=O,CN1[C@@H](CC(=O)NC1=O)C([*])=O |$;;;;;;;;;;_R2;$|,Backbone,-0.0034129608,0.62538445,17.331419,-1.5657783,8.744663
X3031,HN[C@@H](Cn1cc(CCCCc2ccccc2)nn1)C(H)=O,[*]N[C@@H](Cn1cc(CCCCc2ccccc2)nn1)C([*])=O |$_R1;;;;;;;;;;;;;;;;;;;;_R2;$|,Backbone,-0.0031596164,0.55474824,15.373883,-2.5301507,7.783881
X2851,Cc1ccccc1NC(=O)NCCC[C@H](NH)C(H)=O,Cc1ccccc1NC(=O)NCCC[C@H](N[*])C([*])=O |$;;;;;;;;;;;;;;;;_R1;;_R2;$|,Backbone,-0.0029869277,0.5931578,16.43828,-2.5719903,8.275106
Ala(tBu),CC(C)(C)C[C@H](NH)C(H)=O,CC(C)(C)C[C@H](N[*])C([*])=O |$;;;;;;;_R1;;_R2;$|,Backbone,-0.003464235,0.61343026,17.000149,-2.1244667,9.063668
Ala(indol-2-yl),HN[C@@H](Cc1cc2ccccc2[nH]1)C(H)=O,[*]N[C@@H](Cc1cc2ccccc2[nH]1)C([*])=O |$_R1;;;;;;;;;;;;;;_R2;$|,Backbone,-0.0027947847,0.60160476,16.67234,-2.662687,9.211848
dAla(indol-2-yl),HN[C@H](Cc1cc2ccccc2[nH]1)C(H)=O,[*]N[C@H](Cc1cc2ccccc2[nH]1)C([*])=O |$_R1;;;;;;;;;;;;;;_R2;$|,Backbone,-0.0028913144,0.5952336,16.495792,-2.4640112,8.718331
Me_Ala(indol-2-yl),CN(H)[C@@H](Cc1cc2ccccc2[nH]1)C(H)=O,CN([*])[C@@H](Cc1cc2ccccc2[nH]1)C([*])=O |$;;_R1;;;;;;;;;;;;;_R2;$|,Backbone,-0.0027220666,0.5886319,16.31282,-2.4716623,8.801389
Ala(5-Tet),HN[C@@H](Cc1nnn[nH]1)C(H)=O,[*]N[C@@H](Cc1nnn[nH]1)C([*])=O |$_R1;;;;;;;;;;_R2;$|,Backbone,-0.0032738105,0.6273549,17.386005,-2.351061,9.73652
Me_dAbu,CC[C@H](C(H)=O)N(C)H,CC[C@H](C([*])=O)N(C)[*] |$;;;;_R2;;;;_R1$|,Backbone,-0.0033163743,0.6200809,17.184433,-2.3830404,9.419514
Me_Abu(morpholino),CN(H)[C@@H](CCN1CCOCC1)C(H)=O,CN([*])[C@@H](CCN1CCOCC1)C([*])=O |$;;_R1;;;;;;;;;;;_R2;$|,Backbone,-0.003400231,0.58011395,16.076864,-2.0249922,8.3926735
2Abz,HNc1ccccc1C(H)=O,[*]Nc1ccccc1C([*])=O |$_R1;;;;;;;;;_R2;$|,Backbone,-0.002635156,0.6402104,17.742182,-2.9330897,9.2535095
Aoc(2),CCCCCC[C@H](NH)C(H)=O,CCCCCC[C@H](N[*])C([*])=O |$;;;;;;;;_R1;;_R2;$|,Backbone,-0.0031750677,0.6655845,18.445429,-3.0390058,9.398948
5-Ava,HNCCCCC(H)=O,[*]NCCCCC([*])=O |$_R1;;;;;;;_R2;$|,Backbone,-0.0031966611,0.6785384,18.804417,-2.6279619,9.29329
Bal,HNCCC(H)=O,[*]NCCC([*])=O |$_R1;;;;;_R2;$|,Backbone,-0.0028484364,0.69778764,19.337818,-3.0793347,9.72319
Me_Bal,CN(H)CCC(H)=O,CN([*])CCC([*])=O |$;;_R1;;;;_R2;$|,Backbone,-0.0027227637,0.6553419,18.161524,-2.1758726,8.548701
HOCOCH2_Bal,HN(CCC(=O)O)CC(H)=O,[*]N(CCC(=O)O)CC([*])=O |$_R1;;;;;;;;;_R2;$|,Backbone,-0.0037130564,0.59822667,16.578863,-2.0955257,8.387399
Cys(EtO2H)_NH2,HN[C@@H](CSCC(H)=O)C(N)=O,[*]N[C@@H](CSCC([*])=O)C(N)=O |$_R1;;;;;;;_R2;;;;$|,Backbone,-0.0036887564,0.6304399,17.471561,-2.1837301,8.427156
Asp_piperidide,HN[C@@H](CC(H)=O)C(=O)N1CCCCC1,[*]N[C@@H](CC([*])=O)C(=O)N1CCCCC1 |$_R1;;;;;_R2;;;;;;;;;$|,Backbone,-0.0028312698,0.58520013,16.217731,-2.2852125,7.298103
Asp(OMe),COC(=O)C[C@H](NH)C(H)=O,COC(=O)C[C@H](N[*])C([*])=O |$;;;;;;;_R1;;_R2;$|,Backbone,-0.0037171084,0.63263524,17.532404,-2.0505507,8.434998
Asp(Ph(2-NH2)),HN[C@@H](CC(=O)c1ccccc1N)C(H)=O,[*]N[C@@H](CC(=O)c1ccccc1N)C([*])=O |$_R1;;;;;;;;;;;;;;_R2;$|,Backbone,-0.0032505232,0.6405103,17.750572,-2.4388597,9.880716
